"","X","CLOSURE_REASON","TYPE","LATITUDE","LONGITUDE","AGES_0_9_...","AGES_10_19_...","AGES_20_34_...","AGES_35_54_...","AGES_55_64_...","AGES_65_UP_...","SOURCE","NEIGHBORHOOD","ZIPCODE","CASE_OPEN_.Days.","WORK_TRANSPORT_AT_HOME_...","WORK_TRANSPORT_CAR_TRUCK_VAN_...","WORK_TRANSPORT_DROVE_ALONE_...","WORK_TRANSPORT_CARPOOLED_...","WORK_TRANSPORT_BUS_TROLLEY_...","WORK_TRANSPORT_SUBWAY_ELEVATED_...","WORK_TRANSPORT_RAILROAD_...","WORK_TRANSPORT_BICYCLE_...","WORK_TRANSPORT_WALKED_...","WORK_TRANSPORT_OTHER_...","WORK_TRANSPORT_TOTAL_...","HOME_OWNER_...","HOME_RENTER_...","HOME_TOTAL_...","RACE_WHITE_...","RACE_AFRICAN_AMERICAN_...","RACE_HISPANIC_...","RACE_ASIAN_...","RACE_OTHER_...","RACE_TOTAL_...","REGION_MEDIAN_INCOME_(USD)"
"4407",4407,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2983,-71.1158,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4408",4408,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2983,-71.1158,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4409",4409,"Case Closed Case Resolved","Request for Pothole Repair",42.3202,-71.1121,3683,3195,11606,9786,3873,3398,"Constituent Call","Jamaica Plain","2130",773,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4410",4410,"Case Closed Case Resolved Contractor regraded on 8/28/2013","Request for Pothole Repair",42.3141,-71.1278,3683,3195,11606,9786,3873,3398,"Citizens Connect App","Jamaica Plain","2130",142,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4411",4411,"Case Closed Case Resolved A PWD Patch crew will be on site Tue Jan 7  2014 to fill in this large pothole with hot top asphalt.","Request for Pothole Repair",42.3215,-71.1075,3683,3195,11606,9786,3873,3398,"Citizens Connect App","Jamaica Plain","2130",5,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4412",4412,"Case Closed Case Resolved A PWD Patch crew will be on site Tue Jan 7  2014 to fill in this pothole with hot top asphalt.","Request for Pothole Repair",42.2998,-71.119,3683,3195,11606,9786,3873,3398,"Constituent Call","Jamaica Plain","2131",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4413",4413,"Case Closed Case Resolved PWD patch crews will be out everyday of this week filling in these multiple potholes.","Request for Pothole Repair",42.317,-71.1049,3683,3195,11606,9786,3873,3398,"Constituent Call","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4414",4414,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3123,-71.1017,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4415",4415,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3123,-71.1017,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4416",4416,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3123,-71.1017,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4417",4417,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3123,-71.1017,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4418",4418,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3123,-71.1017,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4419",4419,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3123,-71.1017,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4420",4420,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3123,-71.1017,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4421",4421,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3193,-71.1051,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4422",4422,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3193,-71.1051,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4423",4423,"Case Closed Case Resolved PWD patch crew will be on site Thur  Jan 9 2014 to fill in this hole on the sidewalk with hot top asphalt and it will be safe for pedestrian traffic.","Request for Pothole Repair",42.3053,-71.1134,3683,3195,11606,9786,3873,3398,"Self Service","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4424",4424,"Case Closed Case Resolved PWD patch crew will be on site to fill in the pothole with hot top asphalt.","Request for Pothole Repair",42.3184,-71.1124,3683,3195,11606,9786,3873,3398,"City Worker App","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4425",4425,"Case Closed Case Resolved A PWD patch crew will be on site to fill in the pothole with hot top asphalt.","Request for Pothole Repair",42.3146,-71.0995,3683,3195,11606,9786,3873,3398,"City Worker App","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4426",4426,"Case Closed Case Resolved PWD patch crews are out all week filling in the multiple holes in the area with hot top asphalt.","Request for Pothole Repair",42.3139,-71.1005,3683,3195,11606,9786,3873,3398,"City Worker App","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4427",4427,"Case Closed Case Resolved PWD patch crew will be on site all week long/various areas to fill in the multiple holes that surround J.P. and Roslindale.","Request for Pothole Repair",42.3136,-71.1005,3683,3195,11606,9786,3873,3398,"City Worker App","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4428",4428,"Case Closed Case Resolved PWD patch crew will be on site to fill in this pothole with hot top asphalt.","Request for Pothole Repair",42.3107,-71.1033,3683,3195,11606,9786,3873,3398,"City Worker App","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4429",4429,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4430",4430,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4431",4431,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4432",4432,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4433",4433,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4434",4434,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4435",4435,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4436",4436,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4437",4437,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4438",4438,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4439",4439,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4440",4440,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4441",4441,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4442",4442,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4443",4443,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4444",4444,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4445",4445,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4446",4446,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4447",4447,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4448",4448,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4449",4449,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4450",4450,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4451",4451,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3069,-71.107,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","none",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4452",4452,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3071,-71.1047,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4453",4453,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3071,-71.1047,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4454",4454,"Case Closed Case Resolved cold patch","Pothole Repair Internal",42.3071,-71.1047,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4455",4455,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3071,-71.1047,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4456",4456,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3071,-71.1047,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4457",4457,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3071,-71.1047,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4458",4458,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3071,-71.1047,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4459",4459,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3228,-71.1124,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4460",4460,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3228,-71.1124,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4461",4461,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3228,-71.1124,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4462",4462,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3228,-71.1124,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4463",4463,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3228,-71.1124,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4464",4464,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3228,-71.1124,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4465",4465,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3228,-71.1124,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
"4466",4466,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3228,-71.1124,3683,3195,11606,9786,3873,3398,"Employee Generated","Jamaica Plain","2130",0,903,9248,7791,1457,2758,6819,258,1197,1177,350,22721,6675,8287,14962,19061,4462,9140,1692,1186,35541,74747
