CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,Source,Geocoded_Location,Location 1
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved filled pothole,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,0 Congress St  Boston  MA  02110,3,1B,1,A1,Downtown / Financial District,3,Ward 3,306,E,0 Congress St,2110,Address,42080,City Worker App,"(42.361, -71.0572)","(42.361, -71.0572)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved filled pothole,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,0 Congress St  Boston  MA  02110,3,1B,1,A1,Downtown / Financial District,3,Ward 3,306,E,0 Congress St,2110,Address,42080,City Worker App,"(42.361, -71.0572)","(42.361, -71.0572)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,5085-5087 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2005,R2,5085-5087 Washington St,2132,Address,145582,City Worker App,"(42.2644, -71.1542)","(42.2644, -71.1542)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,0 Cambridge St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,207,E,0 Cambridge St,2129,Address,25042,City Worker App,"(42.3839, -71.0741)","(42.3839, -71.0741)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved Hot patch it,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Harvard St & Wilbert Rd  Dorchester  MA,8,7,4,B3,Greater Mattapan,9,Ward 14,1409,,INTERSECTION Harvard St & Wilbert Rd,,Intersection,5754,City Worker App,"(42.2937, -71.0894)","(42.2937, -71.0894)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,INTERSECTION of Washington St & High View Ave  West Roxbury  MA,12,6,6,E5,West Roxbury,12,Ward 20,2005,,INTERSECTION Washington St & High View Ave,,Intersection,5986,City Worker App,"(42.2667, -71.1512)","(42.2667, -71.1512)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,5001 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2005,R2,5001 Washington St,2132,Address,145489,City Worker App,"(42.2667, -71.1516)","(42.2667, -71.1516)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,4925 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2005,CM,4925 Washington St,2132,Address,145357,City Worker App,"(42.2689, -71.1492)","(42.2689, -71.1492)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,420-438 Rutherford Ave  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,207,C,420-438 Rutherford Ave,2129,Address,119940,City Worker App,"(42.3795, -71.0715)","(42.3795, -71.0715)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,4811 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4811 Washington St,2132,Address,145333,City Worker App,"(42.2716, -71.1458)","(42.2716, -71.1458)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved filled in pothole,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,INTERSECTION of Bunker Hill Industrial Park & New Rutherford Ave  Charlestown  MA,3,1A,1,A15,Charlestown,2,Ward 2,201,,INTERSECTION Bunker Hill Industrial Park & New Rutherford Ave,,Intersection,2205,City Worker App,"(42.3795, -71.071)","(42.3795, -71.071)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved cold patch,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of E Dedham St & Harrison Ave  Roxbury  MA,4,1C,2,D4,South End,6,Ward 8,801,,INTERSECTION E Dedham St & Harrison Ave,,Intersection,3981,Constituent Call,"(42.3393, -71.0697)","(42.3393, -71.0697)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Case Resolved cold patch,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Congress St & North St  Boston  MA,3,1B,1,A1,Downtown / Financial District,3,Ward 3,306,,INTERSECTION Congress St & North St,,Intersection,3429,City Worker App,"(42.3602, -71.0571)","(42.3602, -71.0571)"
1.01001E+11,2/11/14 0:00,2/14/14 0:00,Closed,Case Closed Case Resolved potholes filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Highway Construction,PWDx,INTERSECTION of Clarendon St & Commonwealth Ave  Boston  MA,4,1C,8,D4,Back Bay,14,Ward 5,507,,INTERSECTION Clarendon St & Commonwealth Ave,,Intersection,3067,Constituent Call,"(42.3523, -71.076)","(42.3523, -71.076)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,432 Columbia Rd  Dorchester  MA  02125,7,3,3,B2,Dorchester,8,Ward 15,1501,R1,432 Columbia Rd,2125,Address,35251,Employee Generated,"(42.3127, -71.0689)","(42.3127, -71.0689)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,432 Columbia Rd  Dorchester  MA  02125,7,3,3,B2,Dorchester,8,Ward 15,1501,R1,432 Columbia Rd,2125,Address,35251,Employee Generated,"(42.3127, -71.0689)","(42.3127, -71.0689)"
1.01001E+11,2/11/14 0:00,2/12/14 0:00,Closed,Case Closed Case Resolved Pot hole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,INTERSECTION of Dry Dock Ave & Summer St  Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,601,,INTERSECTION Dry Dock Ave & Summer St,,Intersection,4253,Constituent Call,"(42.3443, -71.0389)","(42.3443, -71.0389)"
1.01001E+11,2/11/14 0:00,2/19/14 0:00,Closed,Case Closed Case Resolved DYE TEST SINKHOLE WITH GREEN DYE  DID NOT SHOW IN ANY OF BWSC LINES  ALL SET 2/13,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,BWSC_Pothole,BWSC,47 Parkton Rd  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 10,1009,R3,47 Parkton Rd,2130,Address,108167,Constituent Call,"(42.3229, -71.1145)","(42.3229, -71.1145)"
1.01001E+11,2/11/14 0:00,2/11/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1C: Downtown,PWDx,INTERSECTION of Kingston St & Summer St  Boston  MA,3,1C,2,A1,Downtown / Financial District,4,Ward 3,308,,INTERSECTION Kingston St & Summer St,,Intersection,6666,Employee Generated,"(42.3541, -71.0586)","(42.3541, -71.0586)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,INTERSECTION of Baker Ave & Bodwell St  Dorchester  MA,7,3,3,B2,Dorchester,8,Ward 15,1501,,INTERSECTION Baker Ave & Bodwell St,,Intersection,883,City Worker App,"(42.3128, -71.0701)","(42.3128, -71.0701)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,461 Columbia Rd  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,Ward 15,1501,A,461 Columbia Rd,2125,Address,35263,City Worker App,"(42.3132, -71.0678)","(42.3132, -71.0678)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,INTERSECTION of Dudley St & Shirley St  Roxbury  MA,7,3,7,B2,Roxbury,13,Ward 8,805,,INTERSECTION Dudley St & Shirley St,,Intersection,4281,City Worker App,"(42.3231, -71.0733)","(42.3231, -71.0733)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4773-4775 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4773-4775 Washington St,2132,Address,145325,Employee Generated,"(42.2727, -71.1444)","(42.2727, -71.1444)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4773-4775 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4773-4775 Washington St,2132,Address,145325,Employee Generated,"(42.2727, -71.1444)","(42.2727, -71.1444)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,2132,Address,145327,Employee Generated,"(42.2724, -71.1448)","(42.2724, -71.1448)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,2132,Address,145327,Employee Generated,"(42.2724, -71.1448)","(42.2724, -71.1448)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,2132,Address,145327,Employee Generated,"(42.2724, -71.1448)","(42.2724, -71.1448)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,2132,Address,145331,Employee Generated,"(42.2719, -71.1454)","(42.2719, -71.1454)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,2132,Address,145331,Employee Generated,"(42.2719, -71.1454)","(42.2719, -71.1454)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,2132,Address,145331,Employee Generated,"(42.2719, -71.1454)","(42.2719, -71.1454)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,2132,Address,145331,Employee Generated,"(42.2719, -71.1454)","(42.2719, -71.1454)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,2132,Address,145331,Employee Generated,"(42.2719, -71.1454)","(42.2719, -71.1454)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,2132,Address,145331,Employee Generated,"(42.2719, -71.1454)","(42.2719, -71.1454)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4861 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R1,4861 Washington St,2132,Address,145341,Employee Generated,"(42.2707, -71.147)","(42.2707, -71.147)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4861 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R1,4861 Washington St,2132,Address,145341,Employee Generated,"(42.2707, -71.147)","(42.2707, -71.147)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4861 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R1,4861 Washington St,2132,Address,145341,Employee Generated,"(42.2707, -71.147)","(42.2707, -71.147)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4935 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2005,R2,4935 Washington St,2132,Address,145403,Employee Generated,"(42.2686, -71.1495)","(42.2686, -71.1495)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4873 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,CM,4873 Washington St,2132,Address,145343,Employee Generated,"(42.2704, -71.1474)","(42.2704, -71.1474)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4823 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R1,4823 Washington St,2132,Address,145335,Employee Generated,"(42.2714, -71.146)","(42.2714, -71.146)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4823 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R1,4823 Washington St,2132,Address,145335,Employee Generated,"(42.2714, -71.146)","(42.2714, -71.146)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4823 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R1,4823 Washington St,2132,Address,145335,Employee Generated,"(42.2714, -71.146)","(42.2714, -71.146)"
1.01001E+11,2/12/14 0:00,2/12/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,192 Boston St  Dorchester  MA  02125,6,3,2,C6,Dorchester,5,Ward 7,709,R3,192 Boston St,2125,Address,17125,Employee Generated,"(42.3232, -71.0603)","(42.3232, -71.0603)"
